source,reporter_id,reporter_name,canonical_name,confidence_tier,article_count,strategy_id,source_verified_shortfall,command_template
Washington Times,6996,Steven Sloan,Steven Sloan,likely,2,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5721,Sylvie Corbet,Sylvie Corbet,likely,2,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7252,Volodymyr Yurchuk,Volodymyr Yurchuk,likely,2,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9064,Waseem Abu Mahadi,Waseem Abu Mahadi,likely,2,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7254,Will Weissert,Will Weissert,likely,2,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7299,Aamer Madhanim,Aamer Madhanim,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11299,Abby Sewell,Abby Sewell,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11017,Adithi Ramakrishnan,Adithi Ramakrishnan,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3954,Adriana Morga,Adriana Morga,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,4670,Albert Stumm,Albert Stumm,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,6999,Aleja Hertzler-McCain,Aleja Hertzler-McCain,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11750,Alex Megerle/ MIT Graduate Program in Science Writing,Alex Megerle/ MIT Graduate Program in Science Writing,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9362,Alex Veiga,Alex Veiga,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10101,Alexa St. John,Alexa St. John,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5125,Alexandra Olson,Alexandra Olson,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5228,Alexandre Plaza,Alexandre Plaza,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7098,Allan Olingo,Allan Olingo,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5123,Alon Bernstein,Alon Bernstein,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8346,Amir-Hussein Radjy,Amir-Hussein Radjy,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8940,Amy Taxin,Amy Taxin,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10292,Andrew Wilks,Andrew Wilks,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7097,Aniruddha Ghosal,Aniruddha Ghosal,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8403,Annie Ma,Annie Ma,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,12005,Aref Tuffaha,Aref Tuffaha,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7101,Astrid Suárez,Astrid Suárez,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11254,Aya Diab,Aya Diab,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11298,Bassam Hatoum,Bassam Hatoum,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7791,Billy Hallowell,Billy Hallowell,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7253,Binaj Gurubacharya,Binaj Gurubacharya,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10636,Bob Smietana,Bob Smietana,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9326,Brian Melley,Brian Melley,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8886,Brian Witte,Brian Witte,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11521,Bruce Shipkowski,Bruce Shipkowski,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3953,Catherine Gaschka,Catherine Gaschka,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3177,Chan Ho-him,Chan Ho-him,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8407,Christopher Weber,Christopher Weber,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11301,Claudia Lauer,Claudia Lauer,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7256,Cody Jackson,Cody Jackson,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11286,Colleen Slevin,Colleen Slevin,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8374,Cristiana Mesquita,Cristiana Mesquita,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5720,Dake Kang,Dake Kang,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9361,Damian J. Troise,Damian J. Troise,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9281,Dan Gelston,Dan Gelston,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11444,Dasha Litvinova,Dasha Litvinova,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8309,David Bauder,David Bauder,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5779,David Biller,David Biller,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8080,David Crary,David Crary,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8275,Derek Gatopoulos,Derek Gatopoulos,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7257,Doug Ferguson,Doug Ferguson,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9689,Douglas Burton,Douglas Burton,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10291,Dyepkazah Shibayan,Dyepkazah Shibayan,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7096,Dylan Lovan,Dylan Lovan,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11038,Dánica Coto,Dánica Coto,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10434,Edgar H. Clemente,Edgar H. Clemente,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11399,Elise Morton,Elise Morton,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8936,Eric Olson,Eric Olson,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7742,Eric Tucker,Eric Tucker,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5719,Farai Mutsaka,Farai Mutsaka,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7297,Felix Marquez,Felix Marquez,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7000,Fiona Murphy,Fiona Murphy,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8937,Geoff Mulvihill,Geoff Mulvihill,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,12003,Gerald Imray,Gerald Imray,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11303,Ghaith Alsayed,Ghaith Alsayed,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5128,Giada Zampano,Giada Zampano,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7743,Giovanna Dell'Orto,Giovanna Dell'Orto,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8889,Hallie Golden,Hallie Golden,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8429,Hannah Fingerhut,Hannah Fingerhut,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10733,Haruna Umar,Haruna Umar,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9328,Heather Hollingsworth,Heather Hollingsworth,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11061,HOLLY RAMER,HOLLY RAMER,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,6290,Illia Novikov,Illia Novikov,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8021,Isabel Debre,Isabel Debre,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9399,Isabella Aldrete/The Nevada Independent,Isabella Aldrete/The Nevada Independent,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8972,Jacques Billeaud,Jacques Billeaud,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9007,Jaimie Ding,Jaimie Ding,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10730,James Pollard,James Pollard,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10172,Janie Har,Janie Har,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8888,Jean-François Badias,Jean-François Badias,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10702,Jeff Martin,Jeff Martin,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,7789,Jeffrey Eisner,Jeffrey Eisner,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9329,Jeffrey Schaeffer,Jeffrey Schaeffer,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3184,Jeffrey Scott Shapiro,Jeffrey Scott Shapiro,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,6518,Jessica Haggard,Jessica Haggard,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9283,Jessie Wardarski,Jessie Wardarski,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3962,Jim Mustian,Jim Mustian,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11304,Jim Vertuno,Jim Vertuno,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10173,Jimmy Golen,Jimmy Golen,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,6515,Joe Reedy,Joe Reedy,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9330,John Leicester,John Leicester,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10682,John Raby,John Raby,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8410,Jonathan J. Cooper,Jonathan J. Cooper,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9008,Jonathan Landrum Jr.,Jonathan Landrum Jr.,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8652,Joseph Curl,Joseph Curl,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11398,Joshua A. Bickel,Joshua A. Bickel,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3963,Joshua Goodman,Joshua Goodman,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,4668,Julia Frankel,Julia Frankel,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,3950,Julie Watson,Julie Watson,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11748,Julio Cortez,Julio Cortez,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5710,Justin Spike,Justin Spike,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,4664,Juwon Park,Juwon Park,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,9327,Kaitlyn Huamani,Kaitlyn Huamani,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,8405,Katie Workman,Katie Workman,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,10290,Kelvin Chan,Kelvin Chan,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,5930,Ken Sweet,Ken Sweet,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
Washington Times,11751,Kennington Smith III,Kennington Smith III,likely,1,guessed_author_page_profiles,176,uv run python backend/scripts/enrich_local_reporter_author_pages.py --source 'Washington Times' --target-promotions 176 --max-articles-per-reporter 3 --include-guessed-author-pages --max-guessed-author-pages 10
